"id","category","question","answer","origin","date","url"
3509,"","How do you support the requirement for periodic customer audit, test, and verification of your data center, product, or service?","Google has a dedicated internal audit team that reviews compliance with security laws and regulations around the world. As new auditing standards are created, the internal audit team determines what controls, processes, and systems are needed to meet them. This team facilitates and supports independent audits and assessments by third parties.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3510,"","What is your privacy policy?","http://www.google.com/intl/en/policies/privacy/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3511,"","What are the important data privacy laws in the countries where your infrastructure is located?","see above","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3512,"","Do you use customer data to promote your business through advertisements and do you sell customer behavior/information to third parties for marketing?","No.  See our Data Processing and Security Terms (https://cloud.google.com/terms/data-processing-terms)","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3513,"","What are your policies relating to the legal aspects of data being stored offsite on third party hardware, relative to our data being subjected to legal or regulatory issues?","See our Data Processing and Security Terms (https://cloud.google.com/terms/data-processing-terms)","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3514,"","Do you partner with any companies that specialize in integration? E.g. MirthConnect, Mulesoft etc","Deloitte has alliances with TIBCO, IBM, Mulesoft and Informatica for Integration technologies as well as Cloud Integration-as-a-Service offerings. We also have dedicated systems integration practices with experience in other integration tools and technologies (Websphere ESB, Tibco, etc.)","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3515,"","Do you have any clients currently integrating with EMR/EHR systems?","Deloitte has enabled HIT platforms for various Healthcare Provider clients, and has familiarity with the industry interperability standards standards such as HIE, HIX, HL7, ICD, UMLS, OMOP etc. Deloitte's own ConvergeHEALTH (http://www.converge-health.com/) offerings enables integration with various EMR/EHR systems such as EPIC, Cerner, McKesson etc.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3516,"","List all languages and their respective versions supported on your PaaS (e.g. Node.js, Python, Java)","Google App Engine Standard environment supports Python 2.7, Java 7, PHP 5.5 & GO 1.6
Google Flexible environment supports Python 2.7/3.5, Java 8, GO 1.6, node.js and Ruby. 

Deloitte can also support the GCP environment in China","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3517,"","List all databases and their respective versions supported on your PaaS (e.g. MongoDB, MySQL, Postegres)","Google App Engine supports Google Cloud SQL which is a managed version of MySQL, Cloud Datastore, a NoSQL document database Flexible App Engine allows for all of the above, plus any  Google BigQuery and BigTable, and any database application that you choose to install (MongoDB, Postgres, etc). 

In addition, Deloitte con provide expertise in SQL Server 2014, Cloudera Hadoop 5.x (Hive, Spark, HBase), MongoDB 3.x. Optionally MySQL/Postgres through Docker if required.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3518,"","List all containers as a service that you support (e.g. Docker)","Google Container Engine supports the common Docker container format.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3519,"","Do you provide pre-production environments (e.g. Development, test)? If so, is it free (included in the contract)?","Google provides a flexible environment that can be defined as you wish (for production, dev, test, etc).  All of the environments use the same model of consumption pay-as-you-go","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3520,"","Do farms in all global data centers support replication?  How so?","Yes.  To minimize service disruption due to hardware failure, natural disaster or other catastrophes, Google implements a disaster recovery program for all its data centers. This program includes multiple components to minimize the risk of any single point of failure. To help ensure availability in the event of a disaster, data is replicated to one or more data centers. Google operates a geographically distributed set of data centers that are designed to maintain service continuity in the event of a disaster or other incident in a single region. High-speed connections between the data centers help ensure swift failover. Management of the data centers is also distributed to provide location-independent, around-the-clock coverage and system administration.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3521,"","How do you expand and contract (elasticity)?  Do you monitor and automatically expand?  Do you need notice if we need expansion? Are there costs for this?","Google PaaS offering, App Engine will scale your application automatically in response to the amount of traffic it receives so you only pay for the resources you use. Just upload your code and Google will manage your app's availability. There are no servers for you to provision or maintain.
Google IaaS offering, Compute Engine offers a similarly scalable solution to App Engine that will add additional servers based on the load and response times, but in the form of an IaaS solution where you provisions the servers.  
There is not cost for the ability to scale, but you pay for the compute capacity that you use in either case. ","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3522,"","What are your performance and scalability limits for servers and storage?","Google offers compute machine sizes from a fraction of a core, .5 GB of RAM and 10 MB of disk space all the way up to 64 CPU machines  with over 400 GB of RAM and 64 TBs of disk space.  We also offer Custom VM where you can choose any shape (number of cores, amount of RAM) that your applications needs.   Google Cloud Storages, google Object Storage has almost infiinte storage.  ","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3523,"","Do you provide Remote Monitoring services?  Please describe them.","Google Stackdriver provides powerful monitoring, logging, and diagnostics. It equips you with insight into the health, performance, and availability of cloud-powered applications, enabling you to find and fix issues faster. It is natively integrated with Google Cloud Platform and provides a wide variety of metrics, dashboards, alerting, log management, reporting, and tracing capabilities.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3524,"","Do you allow Remote Terminal Access?  Please describe.","Yes, via SSH for Linux and RDP on Windows.  We also offer the ability to SSH/RDP from the Cloud Console using your browser.   https://cloud.google.com/compute/docs/instances/connecting-to-instance","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3525,"","Do you provide Server Snapshots?  Please describe.","Yes.  Google Cloud Platform provides snapshotting capabilities, which can also be used for custom images if desired.  
More information here:  https://cloud.google.com/compute/docs/disks/create-snapshots","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3526,"","Please describe your Incident Management process.","We have a rigorous incident management process for security events that may affect the confidentiality, integrity, or availability of systems or data. If an incident occurs, the security team logs and prioritizes it according to its severity. Events that directly impact customers are assigned the highest priority. This process specifies courses of action, procedures for notification, escalation, mitigation, and documentation. Google’s security incident management program is structured around the NIST guidance on handling incidents (NIST SP 800–61). Key staff are trained in forensics and handling evidence in preparation for an event, including the use of third-party and proprietary tools. Testing of incident response plans is performed for key areas, such as systems that store sensitive customer information. These tests take into consideration a variety of scenarios, including insider threats and software vulnerabilities. To help ensure the swift resolution of security incidents, the Google security team is available 24/7 to all employees. If an incident involves customer data, Google or its partners will inform the customer and support investigative efforts via our support team.
","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3527,"","Do you provide Load Balancing?  Please describe.","Yes, Google Cloud Platform offers robust Load Balancing.  Google Cloud Platform offers best-in-class global load-balancing, as a product of owning and operating one of the largest networks (SDN) in the world.  Google Cloud Platform's HTTP(S) load-balancer enables global load-balancing with a single Anycast IP address, alongside the ability to incorporate with Cloud CDN for caching services.  Google also offers network load-balancing as-a-service.  More details here:  https://cloud.google.com/compute/docs/load-balancing/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3528,"","Indicate what levels of support you provide, and if that service is included in the standard contract. If it is not, how much extra (%) does the premium support cost?","Google offers a variety of support options

Bronze support gives you access to technical documentation, developer communities, and billing support.

Silver support gives you direct access to our support team for questions related to service functionality, best practice architectures, and service errors.

Gold support gives you 24x7 phone support, faster initial response times, consultations on application development, and application architectures for your specific use case. 

Platinum support gives you everything available to the Gold support level, and access to our Technical Account Management team for hands-on engineering problem solving and support. Contact us for more information.

Deloitte provides the below application support services. 
1 - Application Services Advisory
2 - Application Maintenance Services
3 - Application Optimization and Innovation Services 

Point 2 & 3 above are part of standard AMS contracts.
","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3529,"","Tier I (Help Desk Support)","Tier 1 will consist of what has been traditionally known as ‘Help Desk operations’: answering and routing calls, logging incidents, performing initial triage, prioritizing issues and tracking incident resolution through the overall process.  Tier 1 is typically performed by the Client's  or PaaS Vendor's Help Desk and designated Client users may use the Deloitte AM-PM™ tool’s ticket logging process.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3530,"","Tier II Technical Support","Tier 2 is where the application-focused incidents are prioritized, assigned to the Deloitte application management support team, and tracked in AM-PM™ through resolution.  Activities include: break-fix assistance, minor enhancements (typically 20 hours or less to specify, develop and implement), monitoring and problem resolution of interfaces and batch jobs, and the execution of escalation procedures.   ","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3531,"","Tier III (Vendor Support)","Tier 3 Application Maintenance activities focus on keeping the applications software current with third-party vendor-supplied patches (i.e., SAP / Oracle, application patches, operating system and database patches, etc.), working on software bugs with the application vendor, building release packages and managing the release process, configuration management, and other activities that relate to keeping the application software products healthy and current. Deloitte coordinates activities between the software vendor and the Client, and the Deloitte support team to facilitate the timely resolution of Tier 3 issues.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3532,"","What are your annual subscription/maintenance/support costs?","There are no subscription or maitnenance fees associated with our plarform. Support Tiers can be found here: https://cloud.google.com/support/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3533,"","What is your detailed cost model?","Two key features of our pricing model are:
1) per-minute billing, so that you pay only for what you use
2) automatic sustained use discounts on VMs, to save you up to 30% if you use instances for more than 25% of the month.

There are 2 ways that Merck can get additional discounts on Google Cloud:
1) By making a minimum spending commitment for at least a 12-month term - Depending on the commitment amount, we will offer discounts on compute, storage and other services.
2) By reaching certain monthly usage and spending milestones - As your monthly run rate (MRR) exceeds specific thresholds, you unlock higher discounts. 
We will be happy to discuss those discounts further once we know more about Merck’s estimated usage on our platform.
","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3534,"","What is your payment schedule (annual, bi-annual, quarterly, monthly)?","Monthly","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3535,"","Do you have a service catalog we can review?  If so please provide","Google will establish a client specific service catalog. For an example of our publicly availble cloud launcher service please see link  https://cloud.google.com/launcher/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3536,"","How is storage priced? What are the storage limitations and fees for additional usage?","https://cloud.google.com/pricing/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3537,"","Do you charge additional fees for peak time data transfer between integrated systems?","No","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3538,"","Is there any kind of mandatory training and if so, what are the costs?","No ""Mandatory"" training, but we offer various training on our platform https://cloud.google.com/training/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3539,"","Do you offer a pilot period (try before you buy)? If so, explain the terms (free x day pilot, automatic rollover into contract etc)","Yes. We can provide an evaluation agreement and will work with Merck to establish an appropriate timeline. Trial credits are available to apply","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3540,"","Is there a price increase at the time of renewal? If so, please explain","No","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3541,"","What are the typical benchmark response times for your PaaS with and without load, please provide your baseline metrics? ","That's a difficult question to answer because the type of application that is running on the PaaS affect the performance.  For example, if the app running on app engine is just returning a ""hello world"" will have a faster response time that an application than an application that has to do a heavy database lookup on a large dataset.  So the real answer is - it depends.  The best advice is to try it.  That being said a typical application response time would be in the 10s of milliseconds.

Google Stackdriver Trace is an effective tool to determine the overal  latency of your application.  It displays a snapshot of the last-day latency data for your application. https://cloud.google.com/trace/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3542,"","How do you measure and detect performance bottlenecks due to latency/network issues in different countries ? ","Google provides tools to allow customers to measure performance of their applications on Google App Engine. Stackdriver Trace is a distributed tracing system for Google Cloud Platform that collects latency data from App Engine applications and displays it in near real time in the Google Cloud Platform Console.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3543,"","What method do you utilize to inform your clients of performance related issues?","Google Stackdriver provides powerful monitoring, logging, and diagnostics. Stackdriver provides a wide variety of metrics, dashboards, alerting, log management, reporting, and tracing capabilities.
See answers to questions 2.09 - 2.11.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3544,"","Do you have experience  performing all Operations and Maintenance functions in health and wellness industry, ongoing day-to-day basis for software installed physically (on-prem) at third-party locations (hospitals, clinics etc) in China?","Yes Deloitte has significant presence in EMEA and Asia-Pac. 

We have extensive experience managing and supporting SW application across 150 countries.  With respect to China we additionally our local delivery Centers, as well as utilize Chinese speaking staff in our India offices, as needed.

Deloitte has extensive experience in providing operations and maintenance functions for applications and platforms in the healthcare industries.  Third party on-prem requirements can be supported, but the specific requirements would need to be defined with Merck.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3545,"","List all Asia-Pac and EMEA countries you can provide Operations and Maintenance functions in conformance with applicable regulatory requirements, ongoing day-to-day basis for software installed physically (on-prem) at third-party locations (hospitals, clinics etc)","Deloitte's Application Management Services leverage a resourcing network from its 25+ Global Delivery Centers and Studios, including:
EMEA: UK, Germany, Italy, Spain, Portugal, South Africa, Romania, Albania
Asia-Pac: India, China, Singapore, Australia
South America: Argentina, Brazil, and Mexico
US: Orlando, FL and Camp-Hill, PA null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3546,"","Describe your capability to host and support platforms on PaaS providers (e.g. Heroku, Salesforce, BlueMix)","Deloitte's Consulting practice implements and manages applications on every major PaaS provider. Our major alliances and dedicated practices include Google Cloud Platform, Salesforce, IBM Bluemix, SAP Cloud, Service Now, Workday and Anypoint. We are in discussions with other emerging cloud providers and can provide further details based on Merck's interest. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3547,"","List regulatory requirements that you have dealt with and have experience in China, other Asia Pac countries and EMEA","Deloitte dedicated ERS practice that advises LSHC clients on global as well as local market regulations in EMEA and Asia-Pac. Further details can be made during future discussions. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3548,"","Enlist your procedures to indemnify and operate as Merck's proxy for installation and operations","We generally look to Master Services Agreement for indemnity provisions. For HIT services, we would be glad to review our respective Master Services or Project-Specific Services Agreement(s), which would be a starting point to align and agree on the specific terms and procedures. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3549,"","List your ability to staff onsite resources in China, other Asia Pac countries and EMEA","A 50,000+ global resourcing network across 150+ countries that offers access to the right resources, right skill sets, and right experiences that underpin the delivery of Deloitte’s services. Deloitte leverages an array of geographically distributed delivery centers connected through a globally standard set of tools, frameworks, and methodologies.  

Our AMS solutions provide client's with access to Deloitte’s core consulting resources which can provide advisory and consulting activities beyond application management to identify business process improvement opportunities and to identify additional application capabilities that may introduce efficiencies into a client's business.

Deloitte will bring AMS leading practices and leverage Information Technology Infrastructure Library (ITIL)-based service management processes as the foundation for delivering AMS to our client's. We also bring our Enterprise Value Delivery for Application Management Services (EVD for AMS) and supporting service management tools (e.g., AM-PM for managing tickets and workflow). This level of standardization promotes consistent execution of streamlined processes, which provides for higher quality services and enhanced compliance with established SLAs, as well as process and resource efficiencies that will allow us to reduce head count and costs year over year once the application is stabilized.

Deloitte’s Health Care practice draws from the global resourcing network to bring in the right talent to deliver large-scale implementation programs.

-Our Asia-Pac technology practices are located in Japan, China, Australia, Southeast Asia
-Our EMEA technology practices are located in U.K., Netherlands, Germany, France, Denmark, Sweden, Spain null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3550,"","Do you have experience deploying software solutions that are HIPAA complaint?","Yes Yes. Deloitte is approved for hosting of Confidential Information (CI) such as PII, PHI, IP, and financials Certified Datacenters – - SSAE 16 SOC 2/3 Audited - Safe Harbor Certified - VMware vCloud® Datacenter Certified security practices In terms of delivery capabilities, Deloitte has years of experience serving Life Sciences and Health Care companies for HIPAA and CFR Part 11 compliant software delivery. We provide regulatory compliant Global Delivery Centers and hosting services for secure delivery and maintenance of applications. Our delivery locations have the following certifications: - SSEA16 (formerly SAS70) compliant and ISO 20000-1 certified - ITIL-based application management processes - CMMI Level-3 certified onshore centers and CMMI Level-5 assessed offshore centers - All staff are HIPAA trained and certified Further qualifications can be provided if needed.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3551,"","Do you have experience operating software solutions that are HIPAA complaint?","Yes Same as above","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3552,"","Do you have experience deploying software solutions that are CFR Part 11 compliant?","Yes Same as above","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3553,"","Do you have experience operating software solutions that are CFR Part 11 compliant ?","Yes Same as above","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3554,"","Do you have experience supporting platform based solutions that leverage RESTful API ?","Yes Google APIs are all available as RESTful APIs.  They include all the Cloud Platform APIs as well as Google APIs  available for Google Maps, Google Apps, Social m Youtube, Advertizing , Mobile, Analytics, Translate and others. ","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3555,"","Describe the size, scale and complexity of platforms that you have managed","Google Platform for our commercial services like Google Search, YouTube, Gmail, etc all run on a shared platform.   Each of these Services separately are some of the largest services in the world. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3556,"","Provide details of your experience supporting solutions built on infrastructures (e.g. Windows, Linux, etc)","Google Compute Engine is our Infrastructure as a Service (IaaS) offering supporting Windows 2008 and 2012 and many flavors of Linux include Debian, CentOS, CoreOS, openSUSE, Ubuntu, RHEL, and SLES).     Google Compute Engine has been available for 3 years and supports hundreds of thousands of customers. 
 null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3557,"","Do you have capabilities to support platforms that utilize NoSQL databases (e.g. MongoDB)? ","Yes Google has a marketplace called Cloud Launcher https://cloud.google.com/launcher/?cat=DATABASE that provides a number of Database vendors, include NoSQL vendors such as MongoDB, Redis, CouchDB) that can be run on Google Compute Engine.   Any additional open source or commercial (subject to licensing) NoSQL product can be installed run on Google Compute as well.   Google also offers fully managed NoSQL Services.  The NoSQL offerings are called Cloud DataStore https://cloud.google.com/datastore/ and Google BigTable https://cloud.google.com/bigtable/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3558,"","Do you have capabilities to support platforms that utilize RDBMS databases (e.g.  Postgresql, MySQL, Oracle etc)? ","Yes Google Cloud Launcher offers MySQL and Postgressql.  Any additional open source or commercial (subject to licensing) RDBMS product can be installed run on Google Compute as well.  We also offer a fully managed MySQL service called Cloud SQL.  Other fully managed services RDBMS options are on the roadmap","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3559,"","Do you have experience to support platforms that leverage Hadoop? ","Yes Google Cloud Launcher offers Apache Hadoop, Hortonworks, and Cassandra options that can be run on Google Compute Engine. Any additional open source or commercial (subject to licensing) Hadoop product can be installed run on Google Compute as well.  We also offer a fully managed Hadoop and Spark called Cloud DataProc. ","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3560,"","Provide details of your experience supporting platforms built on data containers that are not listed above.","Google also provide Google BigQuery which is a data container (database) offering that is unique to Google.  https://cloud.google.com/bigquery/.  BigQuery is Google's fully managed, petabyte scale, low cost analytics data warehouse. BigQuery is NoOps, there is no infrastructure to manage and you don't need a database administrator, so you can focus on analyzing data to find meaningful insights, use familiar SQL, and take advantage of our pay-as-you-go model. BigQuery is a powerful Big Data analytics platform used by all types of organizations, from startups to Fortune 500 companies. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3561,"","Do your resources have more than 3 years experience supporting application build using nodejs?","Yes Deloitte has a global strength of 200+ NodeJS practitioners with an average of 3+ years experience","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3562,"","Do your resources have more than 5 years experience supporting application build using on java?   ","Yes Deloitte has a global strength of 1800+ Java practitioners with an average of 5+ years experience","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3563,"","List other technologies and number of years experience","Deloitte's Technology Consulting practice builds competencies in the most prevelant and cutting edge of technologies and frameworks. Further information about specific skills of Merck's interest can be provided upon request. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3564,"","Do your resources have +1 year knowledge/experience solutions based on micro services architecture","Yes While these patterns are relatively cutting edge, Deloitte practitioners are currently in various phases of implementing applications using DevOps PaaS offerings based on Kubernetes (Google Cloud Platform, OpenShift) and Mesos (DCOS etc.) at large Healthcare clients. Deloitte's own Products and Solutions business heavily leverages Docker and Spring to build highly scalable and available SaaS offerings.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3565,"","Do you have experience supporting docker container platform architecture?","Yes Same as above


We also offer managed docker orchetstration with Google's Container Engine (GKE).  More information here:  https://cloud.google.com/container-engine/","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3566,"","Do you have a staffed help desk to can perform level 2 support?","Yes - provided in combination by Google (PaaS) vendor and Deloitte (AMS Services) vendor. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3567,"","Do you have a staffed help desk to can perform level 3 support?","Yes - provided in combination by Google (PaaS) vendor and Deloitte (AMS Services) vendor. null","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3568,"","Does your company has experience reselling customer applications and solutions to third parties ? i.e. Would you be interested in serving as a re-seller of the HIT platform and its components ","Yes Deloitte's Products and Services business develops, implements and operates SaaS offers to support our asset-based consulting model. For further information, see http://www2.deloitte.com/us/en/pages/strategy/solutions/asset-based-solutions-to-critical-business-issues.html.
Further, Deloitte also has OEM agreements and reseller agreements with various vendors for reselling products. 
We would welcome opportunities to resell, manage and operate the HIT platform for our global LSHC clients.","Merck","2016-05-01","https://docs.google.com/spreadsheets/d/14x1Yacxt0XRpKu5QppJBDv5FP0VivWUuKQSh_eHokjQ"
3569,"","Does your Company electronically store PI?","Yes null","Pfizer","2016-07-01","https://docs.google.com/spreadsheets/d/1pQqTvrAoFK_whJypsw1f3E-FTRuOVcfaG3sinn22bgU"
3570,"","Does your Company transmit PI in either Electronic, paper or other forms of records?","Yes null","Pfizer","2016-07-01","https://docs.google.com/spreadsheets/d/1pQqTvrAoFK_whJypsw1f3E-FTRuOVcfaG3sinn22bgU"
3571,"","Does your Company process PI, whether contained in Electronic, paper or other forms of records?","Yes null","Pfizer","2016-07-01","https://docs.google.com/spreadsheets/d/1pQqTvrAoFK_whJypsw1f3E-FTRuOVcfaG3sinn22bgU"
3572,"","Has your Company implemented a Privacy Notice and/or Privacy Policy on your Company’s website(s) for your Company’s online activities that involve the processing of PI?","Yes More information is available on our full terms of service and privacy policies at https://cloud.google.com/terms/ and https://www.google.com/intl/en/policies/privacy/","Pfizer","2016-07-01","https://docs.google.com/spreadsheets/d/1pQqTvrAoFK_whJypsw1f3E-FTRuOVcfaG3sinn22bgU"
3573,"","Has your Company implemented a Privacy Notice and/or Privacy Policy for your Company’s offline activities that involve the processing of PI?","Yes More information is available on our full terms of service and privacy policies at https://cloud.google.com/terms/ and https://www.google.com/intl/en/policies/privacy/","Pfizer","2016-07-01","https://docs.google.com/spreadsheets/d/1pQqTvrAoFK_whJypsw1f3E-FTRuOVcfaG3sinn22bgU"
3574,"","Has your Company implemented internal Procedures for your Company's activities that involve the processing of PI?","Yes More information is available on our full terms of service, data processing and security terms as well as privacy policies at https://cloud.google.com/terms/ and https://www.google.com/intl/en/policies/privacy/ and https://cloud.google.com/terms/data-processing-terms","Pfizer","2016-07-01","https://docs.google.com/spreadsheets/d/1pQqTvrAoFK_whJypsw1f3E-FTRuOVcfaG3sinn22bgU"
